borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
Bronx,Bathgate,03 Three Family Dwellings,1,3037,107,C0,459 East 181st Street,NA,10457,3,0,3,1095,2779,2006,1,C0,712400,2019-08-08T00:00:00Z
Bronx,Bathgate,03 Three Family Dwellings,1,3038,22,C0,460 E 183rd St,NA,10458,3,0,3,1485,1536,1910,1,C0,300000,2019-05-16T00:00:00Z
Bronx,Bathgate,03 Three Family Dwellings,1,3044,33,C0,1985 Bathgate Avenue,NA,10457,3,0,3,2022,2904,2000,1,C0,709670,2019-08-12T00:00:00Z
Bronx,Bathgate,07 Rentals - Walkup Apartments,2A,2904,41,C5,1583 Washington Avenue,NA,10457,6,0,6,3567,1944,1899,2,C5,462615,2019-06-25T00:00:00Z
Bronx,Bathgate,14 Rentals - 4-10 Unit,2A,2912,25,S4,3827 3rd Avenue,NA,10457,4,1,5,2000,5940,2011,2,S4,1420000,2019-04-12T00:00:00Z
Bronx,Bathgate,14 Rentals - 4-10 Unit,2A,2912,26,S4,3825 3rd Avenue,NA,10457,4,1,5,2000,5940,2011,2,S4,1350000,2019-03-27T00:00:00Z
Bronx,Bathgate,14 Rentals - 4-10 Unit,2A,3048,51,S4,4415 3 Avenue,NA,10457,4,1,5,2500,6000,1967,2,S4,950000,2019-01-31T00:00:00Z
Bronx,Bathgate,22 Store Buildings,4,3028,17,K1,2008 Webster Avenue,NA,10457,0,1,1,9111,3035,1974,4,K1,900000,2019-08-23T00:00:00Z
Bronx,Bathgate,22 Store Buildings,4,3039,21,K1,2345 Washington Avenue,NA,10458,0,1,1,4239,4239,1931,4,K1,1500000,2019-01-10T00:00:00Z
Bronx,Bathgate,22 Store Buildings,4,3045,34,K1,510 East 180 Street,NA,10457,0,7,7,4909,4800,1931,4,K1,2000000,2019-10-11T00:00:00Z
Bronx,Bathgate,22 Store Buildings,4,3051,49,K1,4477 Third Avenue,NA,10457,0,1,1,7250,7250,1931,4,K1,3900000,2019-01-18T00:00:00Z
Bronx,Bathgate,27 Factories,4,2904,10,F5,3876 Park Avenue,NA,10457,0,1,1,7530,17955,1931,4,F5,860000,2019-05-08T00:00:00Z
Bronx,Bathgate,27 Factories,4,3029,37,F5,420 East 180 Street,NA,10457,0,1,1,1578,3154,1997,4,F5,250000,2019-06-20T00:00:00Z
Bronx,Bathgate,29 Commercial Garages,4,3030,48,G2,2180 Webster,NA,10457,0,3,3,17190,17190,1931,4,G2,3950000,2019-07-23T00:00:00Z
Bronx,Bathgate,30 Warehouses,4,2899,34,E1,407 East 174 Street,NA,10457,0,1,1,3439,3320,1955,4,E1,880000,2019-03-12T00:00:00Z
Bronx,Bathgate,30 Warehouses,4,3040,31,E2,463 East 186th Street,NA,10458,0,1,1,5000,1500,1995,4,E2,915000,2019-06-12T00:00:00Z
Bronx,Bathgate,32 Hospital And Health Facilities,4,2923,27,I5,4137 3 Avenue,NA,10457,0,3,3,5515,9350,1931,4,I5,2580000,2019-09-16T00:00:00Z
Bronx,Bathgate,37 Religious Facilities,4,2907,6,M1,4044 Park Avenue,NA,10457,0,1,1,7500,12500,1925,4,M1,1301210,2019-07-29T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4708,27,A5,1137 East 213 Street,NA,10469,1,0,1,2233,1637,1945,1,A5,300000,2019-10-16T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4714,32,A1,1409 Oakley Street,NA,10469,1,0,1,2375,1395,1935,1,A1,325000,2019-05-03T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4715,3,A9,1454 Stickney Place,NA,10469,1,0,1,1890,1690,1950,1,A9,460000,2019-09-04T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4715,53,A9,3834 Laconia Avenue,NA,10469,1,0,1,1795,1690,1950,1,A9,500000,2019-02-01T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4716,59,A9,1103 E. 221st Street,NA,10469,1,0,1,1432,1648,1950,1,A9,465000,2019-01-09T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4723,5,A2,3479 Mickle Avenue,NA,10469,1,0,1,1918,1024,1945,1,A2,404250,2019-03-29T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4725,22,A2,1483 Hicks Street,NA,10469,1,0,1,2375,1764,1915,1,A2,328410,2019-03-22T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4733,10,A5,3349 Bouck Avenue,NA,10469,1,0,1,1900,1254,1940,1,A5,425000,2019-09-09T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4733,17,A5,3335 Bouck Ave,NA,10469,1,0,1,1900,1254,1940,1,A5,475000,2019-01-31T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4733,24,A5,3313 Bouck Avenue,NA,10469,1,0,1,1900,1254,1940,1,A5,417000,2018-11-27T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4734,28,A5,3331 Wilson Avenue,NA,10469,1,0,1,1900,1738,1940,1,A5,180000,2018-11-20T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4734,81,A5,1294 Givan Avenue,NA,10469,1,0,1,1739,1280,1955,1,A5,270750,2019-07-19T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4734,176,A5,1284 Givan Avenue,NA,10469,1,0,1,1899,1280,1955,1,A5,453200,2019-08-15T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4735,57,A5,3352 Wilson Avenue,NA,10469,1,0,1,1900,1681,1930,1,A5,365040,2019-07-24T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4735,86,A5,3318 Wilson Avenue,NA,10469,1,0,1,2217,1620,1930,1,A5,465000,2019-01-04T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4736,41,A5,3306 Fish Avenue,NA,10469,1,0,1,1900,1795,1935,1,A5,324480,2019-07-09T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4736,64,A5,33-56 Fish Avenue,NA,10469,1,0,1,1775,1585,1935,1,A5,345163,2019-02-06T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4739,20,A5,3221 Fish Avenue,NA,10469,1,0,1,2500,1748,1930,1,A5,550000,2019-09-12T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4740,40,A5,3224 Fish Avenue,NA,10469,1,0,1,2500,1736,1935,1,A5,515000,2019-07-31T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4741,27,A5,3211 Fenton Avenue,NA,10469,1,0,1,2050,1408,1920,1,A5,335000,2019-04-11T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4742,41,A5,3228 Fenton Avenue,NA,10469,1,0,1,2050,1280,1920,1,A5,455000,2018-12-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4745,21,A1,3319 Kingsland Avenue,NA,10469,1,0,1,5059,1320,1930,1,A1,430000,2019-02-08T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4745,23,A1,3315 Kingsland Avenue,NA,10469,1,0,1,3159,1320,1930,1,A1,450000,2019-10-18T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4745,42,A5,3314 Mickle Avenue,NA,10469,1,0,1,2130,1432,1970,1,A5,220000,2018-11-08T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4747,56,A9,3236 Eastchester Road,NA,10469,1,0,1,2150,1631,1965,1,A9,499550,2019-05-30T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4749,35,A5,3303 Tiemann,NA,10469,1,0,1,1710,1188,1955,1,A5,457500,2019-01-15T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4750,11,A5,3353 Gunther Avenue,NA,10469,1,0,1,1710,1539,1950,1,A5,485000,2019-07-17T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4750,31,A5,3313 Gunther Avenue,NA,10469,1,0,1,1710,1539,1950,1,A5,520000,2019-08-20T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4750,42,A5,3306 Tiemann Avenue,NA,10469,1,0,1,1710,1890,1950,1,A5,460000,2019-08-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4750,66,A5,3354 Tiemann Avenue,NA,10469,1,0,1,1710,1539,1950,1,A5,323000,2019-05-03T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4751,54,A2,3328 Gunther Avenue,NA,10469,1,0,1,2090,948,1960,1,A2,499000,2019-07-25T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4751,54,A2,3328 Gunther Avenue,NA,10469,1,0,1,2090,948,1960,1,A2,265000,2019-05-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4751,64,A2,3350 Gunther Avenue,NA,10469,1,0,1,2090,948,1960,1,A2,300000,2019-08-27T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4759,31,S1,3127 Seymour Avenue,NA,10469,1,1,2,2272,3468,1920,1,S1,406282,2019-01-31T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4766,25,A1,3015 Mickle Avenue,NA,10469,1,0,1,3325,1612,1931,1,A1,385000,2018-11-30T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4767,8,A1,1620 Hammersley Avenue,NA,10469,1,0,1,4000,1750,1945,1,A1,599000,2019-03-08T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4769,41,A5,3116 Tiemann Avenue,NA,10469,1,0,1,1710,1080,1960,1,A5,510000,2019-03-05T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4769,52,A5,3140 Tiemann Avenue,NA,10469,1,0,1,1963,1890,1960,1,A5,434000,2019-05-31T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4773,19,A5,3029 Gunther,NA,10469,1,0,1,2708,1690,1955,1,A5,354900,2018-11-28T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4774,15,A5,3039 Wickham Avenue,NA,10469,1,0,1,2795,1690,1950,1,A5,525000,2018-12-14T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4780,20,A5,3019 Grace Avenue,NA,10469,1,0,1,2653,1362,1960,1,A5,465000,2019-05-30T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4781,28,A5,3029 Edson Avenue,NA,10469,1,0,1,1706,1116,1955,1,A5,418000,2019-03-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4781,60,A5,3034 Grace Avenue,NA,10469,1,0,1,1895,1920,1955,1,A5,495000,2019-02-19T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4781,60,A5,3034 Grace Avenue,NA,10469,1,0,1,1895,1920,1955,1,A5,267000,2018-11-26T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4784,55,A5,2944 Mickle Avenue,NA,10469,1,0,1,1755,1116,1960,1,A5,275500,2019-07-18T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4784,62,A5,2958 Mickle Avenue,NA,10469,1,0,1,1568,1116,1960,1,A5,485000,2019-10-08T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4787,61,A2,2842 Kingsland Avenue,NA,10469,1,0,1,3555,1100,1930,1,A2,340000,2019-01-09T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4792,36,A2,2806 Tiemann Avenue,NA,10469,1,0,1,3159,1367,1935,1,A2,519000,2018-12-27T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4794,45,A2,2830 Wickham Avenue,NA,10469,1,0,1,3333,1123,1930,1,A2,750000,2019-08-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4794,51,A1,2844 Wickham Avenue,NA,10469,1,0,1,2375,2310,1935,1,A1,540000,2019-09-18T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4804,7,A1,1820 Bartow Avenue,NA,10469,1,0,1,2625,1538,1930,1,A1,525000,2018-11-09T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4881,63,A2,3331 Baychester Avenue,NA,10469,1,0,1,2500,686,1915,1,A2,300000,2019-06-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4881,95,A1,3344 Edson Avenue,NA,10469,1,0,1,2905,1260,1975,1,A1,445000,2019-08-02T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4885,26,A1,3423 Grace Avenue,NA,10469,1,0,1,4750,1339,1930,1,A1,380000,2018-11-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4885,50,A2,3396 Ely Avenue,NA,10469,1,0,1,4750,1921,1915,1,A2,480000,2018-12-14T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4886,31,A1,3419 Edson Avenue,NA,10469,1,0,1,2375,1300,1925,1,A1,295000,2019-04-18T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4888,21,A5,1308 East 223rd Street,NA,10466,1,0,1,1600,960,1950,1,A5,383500,2018-12-28T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4892,44,A2,3527 Grace Avenue,NA,10466,1,0,1,6389,1418,1965,1,A2,495000,2019-03-14T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4897,11,A5,1261 East 222 Street,NA,10469,1,0,1,2642,1690,1950,1,A5,304000,2019-09-17T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4898,3,A5,1283 East 223 Street,NA,10466,1,0,1,3220,960,1955,1,A5,275000,2019-04-12T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4898,9,A5,1273 East 223rd,NA,10466,1,0,1,1600,960,1955,1,A5,320000,2019-02-01T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4898,20,A5,1251 East 223 Street,NA,10466,1,0,1,1600,960,1955,1,A5,423000,2019-01-22T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4898,29,A5,1233 East 223 Street,NA,10466,1,0,1,1600,960,1955,1,A5,350000,2019-03-25T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4898,31,A5,1229 East 223rd,NA,10466,1,0,1,1600,960,1955,1,A5,245000,2019-01-18T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4898,42,A5,1804 Schieffelin Avenue,NA,10466,1,0,1,1800,1534,1955,1,A5,500000,2019-02-12T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4898,45,A5,1812 Schieffelin Avenue,NA,10466,1,0,1,1800,1534,1955,1,A5,440000,2019-08-01T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4898,55,A1,1224 East 224th Street,NA,10466,1,0,1,5000,1440,1910,1,A1,210000,2019-05-29T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4900,9,A2,1117 East 222nd St,NA,10469,1,0,1,3900,920,1920,1,A2,499000,2019-08-27T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4901,6,A2,1187 East 222nd Street,NA,10469,1,0,1,3500,1080,1925,1,A2,485000,2018-12-14T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4902,8,A5,1175 East 223 Street,NA,10466,1,0,1,2325,1280,1950,1,A5,385000,2019-10-11T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4902,25,A5,1145a East 223 Street,NA,10466,1,0,1,2025,1534,1950,1,A5,400000,2019-03-29T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4902,26,A2,1143 East 223rd Street,NA,10466,1,0,1,2500,1800,1940,1,A2,262000,2018-12-24T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4903,6,A5,1177 East 224 Street,NA,10466,1,0,1,1935,1485,1950,1,A5,407000,2019-06-24T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4903,75,A5,1162 East 225 Street,NA,10466,1,0,1,1840,1584,1970,1,A5,515000,2019-03-01T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4903,173,A5,1158 E. 225th Street,NA,10466,1,0,1,1952,1384,1961,1,A5,499000,2019-07-31T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4916,41,A2,3601 De Reimer Avenue,NA,10466,1,0,1,5075,920,1940,1,A2,355000,2018-12-20T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4916,128,A5,3627 De Reimer Avenue,NA,10466,1,0,1,1827,1744,1964,1,A5,460000,2018-12-11T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4929,17,A1,3929 Ely Avenue,NA,10466,1,0,1,2746,1546,1930,1,A1,560000,2019-03-27T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4929,58,A5,1127 East 231st Street,NA,10466,1,0,1,2762,1276,1957,1,A5,400000,2019-04-15T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4934,30,A5,3916 Ely Avenue,NA,10466,1,0,1,2050,1204,1955,1,A5,375000,2019-05-22T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4934,134,A5,3926 Ely Avenue,NA,10466,1,0,1,2106,1268,1955,1,A5,550000,2019-05-16T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4934,134,A5,3926 Ely Avenue,NA,10466,1,0,1,2106,1268,1955,1,A5,295000,2018-12-19T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4939,106,A5,3892 Seton Ave.,NA,10466,1,0,1,2042,1701,1958,1,A5,50000,2019-05-14T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4939,116,A5,3873 Amundson Avenue,NA,10466,1,0,1,1800,1872,1957,1,A5,230000,2019-01-30T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4942,42,A5,3683 Harper Avenue,NA,10466,1,0,1,2382,1800,1956,1,A5,435000,2018-12-28T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4945,108,A1,2116 Garrett Place,NA,10466,1,0,1,2485,1092,1930,1,A1,392200,2019-05-21T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4946,6,A1,3702 Harper Avenue,NA,10466,1,0,1,2375,1028,1935,1,A1,477000,2019-04-29T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4946,15,A2,2176 Light Street,NA,10466,1,0,1,3500,2052,1930,1,A2,304000,2019-05-21T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4946,16,A1,2180 Light Street,NA,10466,1,0,1,2750,1084,1930,1,A1,390000,2019-02-25T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4950,47,A5,3735 Rombouts Avenue,NA,10466,1,0,1,1800,1368,1925,1,A5,465000,2019-04-23T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4950,54,A5,3721 Rombouts Avenue,NA,10466,1,0,1,1800,1364,1925,1,A5,232500,2019-08-01T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4950,55,A5,3719 Rombouts Avenue,NA,10466,1,0,1,1800,1364,1925,1,A5,485000,2018-11-06T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4951,72,A1,3718 Rombouts Ave,NA,10466,1,0,1,2500,1122,1925,1,A1,350000,2019-07-18T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4952,42,A1,2286 Light Street,NA,10466,1,0,1,3000,1246,1925,1,A1,420000,2019-02-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4952,49,A1,3635 Provost,NA,10466,1,0,1,2910,1088,1925,1,A1,380000,2019-06-25T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4956,14,A5,3932 De Reimer Avenue,NA,10466,1,0,1,1995,1714,1959,1,A5,520000,2019-09-05T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4956,14,A5,3932 De Reimer Avenue,NA,10466,1,0,1,1995,1714,1959,1,A5,334620,2019-05-21T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4956,39,A5,3951 Wilder Avenue,NA,10466,1,0,1,2026,1116,1959,1,A5,320000,2019-01-15T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4957,57,A1,3919 Murdock Avenue,NA,10466,1,0,1,2500,1534,1930,1,A1,505000,2019-09-05T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4958,76,A5,1333 East 233rd Street,NA,10466,1,0,1,1867,1152,1960,1,A5,453000,2019-07-25T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4962,67,A2,3927 Duryea,NA,10466,1,0,1,3333,1512,1939,1,A2,500000,2019-02-14T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4965,26,A1,3936 Harper Avenue,NA,10466,1,0,1,2375,1224,1910,1,A1,315000,2019-08-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4965,27,A1,3938 Harper Avenue,NA,10466,1,0,1,2375,1224,1910,1,A1,398000,2019-09-26T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4966,10,A1,4000 Pratt Avenue,NA,10466,1,0,1,2856,1566,1925,1,A1,455000,2019-06-14T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4969,39,A1,4042 Secor Avenue,NA,10466,1,0,1,2250,1376,1920,1,A1,470000,2019-05-15T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4978,24,A1,4044 Bruner Avenue,NA,10466,1,0,1,5000,1584,1925,1,A1,485000,2019-04-12T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4979,11,A5,4032 Ely Avenue,NA,10466,1,0,1,1710,1152,1940,1,A5,330000,2019-06-07T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4979,19,A5,4048 Ely Avenue,NA,10466,1,0,1,1710,1152,1940,1,A5,420000,2019-01-07T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4979,23,A5,4056 Ely Avenue,NA,10466,1,0,1,1710,1152,1940,1,A5,480000,2019-09-05T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4979,67,A5,4059 Grace Avenue,NA,10466,1,0,1,2494,1260,1950,1,A5,490000,2019-02-14T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4980,80,A4,4041 Edson Avenue,NA,10466,1,0,1,2320,1438,1920,1,A4,499990,2019-03-22T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4981,44,A5,4088 Edson Avenue,NA,10466,1,0,1,1800,1798,1955,1,A5,330570,2019-06-03T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4981,44,A5,4088 Edson Ave,NA,10466,1,0,1,1800,1798,1955,1,A5,597190,2018-12-11T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4981,59,A5,4069 Baychester Avenue,NA,10466,1,0,1,1350,1782,1960,1,A5,450000,2019-06-26T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4982,97,S1,4000 Baychester Avenue,NA,10466,1,1,2,1513,2229,1965,1,S1,365000,2019-09-05T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4983,44,A5,4096 Dereimer Ave,NA,10466,1,0,1,2340,1260,1950,1,A5,459285,2019-07-10T00:00:00Z
